"State","year","mean_no2","mean_o3","mean_so2","mean_co"
"New York",2001,25.0319202185136,0.0209362425456164,7.79553337672452,0.49343594882065
"New York",2002,23.9642148877108,0.0220173624096386,6.82342434698795,0.441820202409639
"New York",2003,22.8824326622918,0.0211578187783947,7.44700967390207,0.529577553760727
"New York",2004,20.890264361529,0.0211168779284834,6.99780456892725,0.436544754623921
"New York",2005,21.3359470244978,0.0226302185203332,7.3516236266536,0.399689840274375
"New York",2006,19.2391119332539,0.023701319030592,4.69935854827175,0.319386987683751
"New York",2007,18.5412239124183,0.0230199176470588,4.96015986176471,0.366199910130719
"New York",2008,16.70422255,0.0243483375,4.54856282256944,0.315404801388889
"New York",2009,12.9768437631902,0.0252027349693252,3.3451750702454,0.24013863190184
"New York",2010,12.9805063335987,0.0281209140127389,3.03918173566879,0.304923915605096
"New York",2011,13.0880268042349,0.0259105880942869,2.48360852437076,0.277630807830603
"New York",2012,18.0947655636115,0.024573976744186,2.51567181668947,0.343470825581395
"New York",2013,17.9196587378641,0.0246280915395284,1.80678578085992,0.305675137309293
"New York",2014,16.9205922563025,0.0240530952380952,1.43277568417367,0.274945243697479
"New York",2015,17.165993538674,0.023756726519337,1.00496496892265,0.261883258977901
"New York",2016,17.8474728242678,0.0239715188284519,1.05142743933054,0.293643907949791
"North Carolina",2000,15.1733545883978,0.0346523895027624,3.66056505248619,0.618247541436464
"North Carolina",2001,13.8536143009404,0.0337466802507837,3.2804240799373,0.539907802507837
"North Carolina",2002,12.2655209801762,0.037135281938326,2.73649613325991,0.432545226872247
"North Carolina",2003,11.956116214043,0.030765832389581,2.88965304246886,0.48578629218573
"North Carolina",2004,10.6300654904306,0.0307850119617225,2.3698938361244,0.429904899521531
"North Carolina",2005,12.4336324511628,0.0320388279069767,2.15619839069767,0.51773556744186
"North Carolina",2006,12.2851884305556,0.0324012222222222,2.65816839351852,0.403573548611111
"North Carolina",2007,13.9164453650138,0.0294544531680441,2.94024620730028,0.375289365013774
"North Carolina",2008,11.2082033719008,0.0280493553719008,2.07026687465565,0.322851436639118
"North Carolina",2009,9.85195840285714,0.0259214657142857,0.8021515,0.293876041428571
"North Carolina",2010,11.6892513567416,0.0284046573033708,0.904411535112359,0.328666504213483
"North Carolina",2011,9.99517392264416,0.0292801125175809,0.570810545007032,0.338969414205345
"North Carolina",2012,8.67151139772727,0.0280142402597403,0.2337694375,0.28040618262987
"North Carolina",2013,8.48223218465909,0.0254356732954545,0.253827913352273,0.288644733664773
"North Carolina",2014,7.74452212865134,0.0267983542573027,0.331986990055935,0.269448206960845
"North Carolina",2015,6.94540384549965,0.0268193330970943,0.271415634656272,0.258939897236003
"North Carolina",2016,7.47121383829787,0.0293350382978723,0.235839644680851,0.247236104255319
"North Dakota",2008,5.34773616909621,0.0248324577259475,0.192708317784257,0.173174556851312
"North Dakota",2009,4.92161411634349,0.0252002991689751,0.267746181440443,0.165744221606648
"North Dakota",2010,5.41830160547945,0.0264550328767123,0.281607457534247,0.171877923287671
"North Dakota",2011,4.47742701744186,0.0255880988372093,0.277065047965116,0.165147265988372
"North Dakota",2012,4.58198324725275,0.0250319368131868,0.224805494505495,0.174159601648352
"North Dakota",2013,4.762328992,0.029309844,0.216061826,0.155520676
"North Dakota",2014,4.48184276910569,0.0271087300813008,0.156342542276423,0.161114359349594
"North Dakota",2015,4.2990242674772,0.024690896656535,0.121832303951368,0.171795302431611
"North Dakota",2016,4.67100992307692,0.0258676923076923,0.247495445054945,0.185920697802198
"Ohio",2009,4.50915114071856,0.0280976916167665,2.72827987275449,0.336277236526946
"Ohio",2010,5.07908243715847,0.0380882076502732,1.47398006830601,0.322609161202186
"Ohio",2011,14.7197105485018,0.0249507521584561,4.61009395683088,0.284705543930929
"Ohio",2012,13.8292804868766,0.0233694895013123,3.11003016076115,0.277173669291339
"Ohio",2013,12.6382405988593,0.0234293070342205,2.31537918060837,0.242901244296578
"Ohio",2014,12.0160273681293,0.0237053870669746,2.26278415658199,0.248457239491917
"Ohio",2015,12.4786346970784,0.0239255858534085,2.22204538569964,0.270067133008713
"Ohio",2016,9.76079533055556,0.0255081805555556,1.68699300833333,0.278656743055556
"Oklahoma",2000,4.77065637918216,0.0373245074349442,0.852076455390335,0.0479774014869888
"Oklahoma",2001,8.27193395139442,0.0343160908366534,1.00422504780876,0.0333679099601594
"Oklahoma",2002,6.61026372638436,0.031258792616721,1.01583697285559,0.0600678246471227
"Oklahoma",2003,6.29642703900709,0.0354882588652482,1.0501872535461,0.0422365466903073
"Oklahoma",2004,5.39660914093428,0.0324703531274743,0.909459098970705,0.0155154402216944
"Oklahoma",2005,8.13478026585366,0.0339627902439024,0.412697287804878,0.0169066304878049
"Oklahoma",2006,7.87330286590038,0.0305225823754789,1.90680942528736,0.112292070881226
"Oklahoma",2007,7.78724084859474,0.0261739619220308,0.653976891205802,0.206999534451496
"Oklahoma",2008,6.23080760632184,0.0265917672413793,0.591795872126437,0.152388177442529
"Oklahoma",2009,6.45474542857143,0.0283890799573561,0.654059155117271,0.218558654584222
"Oklahoma",2010,6.44162765377176,0.0292546054158607,0.793962387814313,0.217852802224371
"Oklahoma",2011,6.74354398175599,0.0358186499429875,0.84219962713797,0.228100677879133
"Oklahoma",2012,6.48266161032864,0.0326239231220657,0.458297875,0.168743803110329
"Oklahoma",2013,6.74432040581717,0.0301707229916898,0.347305235457064,0.17249583033241
"Oklahoma",2014,6.0227435988024,0.0298988907185629,0.16927344011976,0.157094333083832
"Oklahoma",2015,7.80597940898876,0.0260962943820225,0.693180137078652,0.239572140449438
"Oklahoma",2016,8.12538490410959,0.0256877945205479,1.48984479452055,0.277548191780822
"Oregon",2007,11.4253204632035,0.0176121082251082,1.16521486363636,0.330530558441558
"Oregon",2008,10.9524970884146,0.0191393140243902,0.971690556402439,0.336214955792683
"Oregon",2009,10.3595434841499,0.01925165129683,1.60735626224784,0.324423842939481
"Oregon",2010,9.05446697808219,0.0190205534246575,1.33806320136986,0.324466198630137
"Oregon",2011,9.13221409006211,0.0185647173913043,0.742556110248447,0.336895571428571
"Oregon",2012,9.06379174691358,0.0211048024691358,0.628432831790123,0.296148884259259
"Oregon",2013,9.73013067267267,0.0175911111111111,1.0765544954955,0.292247235735736
"Oregon",2014,8.55365430884558,0.0208863778110945,0.84132140029985,0.24234000149925
"Oregon",2015,9.18756752876712,0.0196803506849315,0.466264526027397,0.275150569863014
"Pennsylvania",2000,16.1305577863672,0.024540702556158,5.15471649558482,0.302549696049574
"Pennsylvania",2001,15.9656305380243,0.0271884327853741,5.26935269903211,0.32083088938393
"Pennsylvania",2002,14.5851666418403,0.0282539737749138,5.05125617555822,0.260631896148659
"Pennsylvania",2003,14.0609898493921,0.0253466987841945,4.91371650265957,0.266114424772036
"Pennsylvania",2004,13.6269978593844,0.0244071305069403,4.59187555906759,0.32630518964997
"Pennsylvania",2005,13.4491647297337,0.0277493223587943,5.49130497614867,0.213494790605795
"Pennsylvania",2006,12.4602418739184,0.0274070259579728,5.00302882495536,0.231311119626425
"Pennsylvania",2007,12.142219613172,0.0287041028225806,5.17053189032258,0.238083578696237
"Pennsylvania",2008,11.1018614990218,0.0270238145298031,3.97924991319943,0.184915491000391
"Pennsylvania",2009,10.6518208836627,0.0253120072362928,3.54458579334818,0.235363624686891
"Pennsylvania",2010,10.9429159955501,0.0280524983930779,2.91961134264524,0.268295315698393
"Pennsylvania",2011,11.2383758405666,0.024840284002179,2.13610148392954,0.231960902941711
"Pennsylvania",2012,11.0922227345513,0.0245581092602543,2.19093887721655,0.222539224162637
"Pennsylvania",2013,9.62386780970537,0.0248175540727903,2.10069068786828,0.166300857885615
"Pennsylvania",2014,9.26664578329177,0.0260659438902743,2.2542889042394,0.18998169201995
"Pennsylvania",2015,6.99764695352464,0.027685623518403,1.35039944572676,0.173289525421085
"Pennsylvania",2016,7.41598106315789,0.0279188857142857,1.05802592932331,0.0949814669172932
"Rhode Island",2011,5.38375889393939,0.030741,0.161707636363636,0.190794102272727
"Rhode Island",2012,6.28801481213307,0.0314617338551859,0.65130039334638,0.219472835616438
"Rhode Island",2013,7.55936549717514,0.0298939237288136,0.692037484463277,0.223646336158192
"Rhode Island",2014,7.30387529986053,0.0291585676429568,0.617290009762901,0.229039977684798
"Rhode Island",2015,7.64018512222222,0.0291851638888889,0.333022411111111,0.231601456944444
"Rhode Island",2016,7.74060450413223,0.0323336859504132,0.365890495867769,0.234158719008264
"South Carolina",2003,2.35552634545455,0.0320388545454545,0.700837404545455,0.260565568181818
"South Carolina",2006,2.04797370689655,0.0335276896551724,1.21694307183908,0.144348925287356
"South Carolina",2007,2.03043432013201,0.0323822343234323,0.881021443894389,0.130813232673267
"South Carolina",2008,1.73977646439628,0.0308297430340557,0.824451842105263,0.12765559752322
"South Carolina",2009,1.45036157439446,0.0289794567474048,0.542726678200692,0.0662947923875433
"South Carolina",2010,1.42592908189655,0.0325792586206897,0.652850950431034,0.0866157004310345
"South Carolina",2016,9.31217068965517,0.0297605517241379,0.231289327586207,0.158057224137931
"South Dakota",2011,6.18793895909732,0.030389317348378,0.433789507757405,0.190539389280677
"South Dakota",2012,6.23723180136986,0.0316319643835616,0.47678463630137,0.192368135616438
"South Dakota",2013,4.06552011988514,0.0310697494615937,0.4291728977028,0.163686868628859
"South Dakota",2014,5.04100764135021,0.0311744992967651,0.704555202531646,0.187652475386779
"South Dakota",2015,4.73127100325203,0.0240843138211382,0.365482540650407,0.194658705691057
"Tennessee",2002,3.08569240821918,0.033871802739726,1.2277952739726,1
"Tennessee",2003,4.82139642156863,0.0342017647058824,1.30925334803922,1
"Tennessee",2008,1.25000835028249,0.0350846271186441,1.35592926553672,0.205318372881356
"Tennessee",2009,0.760512117088608,0.0386524905063291,0.694248962025316,0.16378347943038
"Tennessee",2010,0.895842555956679,0.0443419891696751,0.881867604693141,0.178771238267148
"Tennessee",2015,0.775572539956803,0.0375485896328294,0.101593276457883,0.167218552915767
"Tennessee",2016,1.01159117391304,0.0379645900621118,0.136803468944099,0.186190838509317
"Texas",2000,16.346747500994,0.0245895492047714,2.72606909567594,0.436668171471173
"Texas",2001,16.2413094589595,0.0259672069364162,1.72708887707129,0.384691374566474
"Texas",2002,16.0939985522908,0.0288032923306773,0.361111015687251,0.340581887450199
"Texas",2003,15.6099711771596,0.0270176343338214,2.03650919418009,0.460082989019034
"Texas",2004,13.7856950028746,0.0247344035213798,2.01029131710385,0.343801573841179
"Texas",2005,13.8790888257765,0.0271217679400214,2.26977769600143,0.314723400571225
"Texas",2006,13.5239462580848,0.025674212244898,1.84848277927786,0.262153630926217
"Texas",2007,13.1070044958805,0.0242830411946447,1.24791925592173,0.22921194953656
"Texas",2008,10.6247425323393,0.0247200104775337,0.772880357445094,0.224069475518839
"Texas",2009,8.67111782171833,0.0239807578531309,0.668440613584356,0.200132568753901
"Texas",2010,10.8233143947421,0.0252337430790679,0.828995686914957,0.228113547002589
"Texas",2011,10.3749718436388,0.0275717235320285,0.634463836854982,0.198426788256228
"Texas",2012,10.316445284575,0.0271633985309549,0.563877117733473,0.182514854144806
"Texas",2013,9.57183268138914,0.0264780368655387,0.386368084594835,0.175513231611754
"Texas",2014,9.53449726902225,0.0252914864460647,0.323982388016452,0.178338156758273
"Texas",2015,9.25253287931034,0.0249035915771622,0.258305933860938,0.207629161531939
"Texas",2016,10.3570789904762,0.0265148342857143,0.32169478,0.22726722
"Utah",2011,18.2019177950139,0.0270114182825485,0.95789637534626,0.346075317174515
"Utah",2012,8.5539603925104,0.0369940915395284,0.220759775312067,0.37731757628294
"Utah",2013,12.8475835472837,0.0345584346076459,0.27509715694165,0.331870098591549
"Utah",2014,14.2960057866242,0.0274136815286624,0.484270210191083,0.328788616242038
"Utah",2015,16.9816929802372,0.027733814229249,0.251121835968379,0.360338565217391
"Utah",2016,31.5158731428571,0.013307619047619,0.661726166666667,0.515134
"Virginia",2000,17.9155588947368,0.0226086217596229,9.04259421013354,0.644427913589945
"Virginia",2006,13.0266805679671,0.0255707437371663,3.92417129178645,0.47099621026694
"Virginia",2007,11.7869617421203,0.0297691375358166,3.82277239207259,0.436690149952245
"Virginia",2008,9.98876541311134,0.0268798007284079,2.98126862721124,0.348564508844953
"Virginia",2009,11.9388665165794,0.0264514397905759,2.65422008900524,0.32280984904014
"Virginia",2010,10.016854248538,0.0347269005847953,1.48033406578947,0.118491479532164
"Virginia",2011,7.925899977813,0.0331635372424723,0.614728732171157,0.289209821711569
"Virginia",2012,7.99441860385757,0.0310573427299703,0.568937824183976,0.250415824925816
"Virginia",2013,7.04439126190476,0.0274401590909091,0.53748298538961,0.265809880411255
"Virginia",2014,5.2539352972973,0.0299651748807631,0.580286482511924,0.260720708267091
"Virginia",2015,5.44284252583979,0.0292902751937985,0.387698700904393,0.267783970930233
"Virginia",2016,10.3206628666667,0.0229079,0.550616716666667,0.291826016666667
"Washington",2013,11.6114197567568,0.0151621081081081,1.07915481081081,0.181388621621622
"Washington",2014,8.86268676190476,0.0299781904761905,0.263708261904762,0.208342976190476
"Washington",2015,9.67258483333333,0.021468494047619,0.813734883928571,0.203479279761905
"Washington",2016,14.7305381034483,0.0159012413793103,0.202716482758621,0.27432674137931
"Wisconsin",2006,14.7652431034483,0.0230815545977011,2.62567093534483,0.353597291666667
"Wisconsin",2007,17.2530547741935,0.0151424193548387,2.49374182258065,0.314837548387097
"Wyoming",2007,1.73381858171745,0.0404162049861496,1.02278352493075,0.166722664819945
"Wyoming",2008,2.27017838263666,0.0398174887459807,0.544395922829582,0.0660548681672026
"Wyoming",2011,4.1688657090301,0.0378901906354515,0.164213623745819,0.123082884057971
"Wyoming",2012,3.90034792916667,0.0370499625,0.278648090277778,0.211280748611111
"Wyoming",2013,4.1368939986053,0.0392769065550907,0.204841225244073,0.0527645188284519
"Wyoming",2014,2.99331372036824,0.0373029804372842,0.217626838319908,0.0279992842347526
"Wyoming",2015,3.04485531290622,0.0366150622098422,0.246925824512535,0.0462451355617456
"Wyoming",2016,3.42556438888889,0.0391485111111111,-0.0335957166666667,0.0924776944444445
